hour_of_the_year;hour_of_the_day;day;electricity_consumption
2089;1;88;0.3737785
2090;2;88;0.29130575
2091;3;88;0.263447
2092;4;88;0.2826255
2093;5;88;0.27105425
2094;6;88;0.35061475
2095;7;88;0.5670885
2096;8;88;0.33557175
2097;9;88;0.2866585
2098;10;88;0.28453825
2099;11;88;0.27649975
2100;12;88;0.45595925
2101;13;88;0.5051135
2102;14;88;0.48264925
2103;15;88;0.25974275
2104;16;88;0.27457125
2105;17;88;0.295999
2106;18;88;0.965283
2107;19;88;0.404032
2108;20;88;0.413294
2109;21;88;0.6262245
2110;22;88;0.665939
2111;23;88;0.66920125
2112;24;88;0.5823085
